Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Communication skills,Data Science,Troubleshooting skills,Graphics Designing,Role
3.0139220815419407,2.963651772499874,2.953672493028911,3.055000930920744,2.9491028166822213,3.0001097286914717,6.089620348375695,3.0450701005687058,2.973634987343713,2.9232632217882926,2.887183242024221,3.0954387284014713,3.0016285078545595,3.104934152825628,3.007140294621655,-0.042126525742446214,0.00959928573131652,1
5.069545929698582,5.019478946897883,5.001234993357066,5.038691674504145,5.040492302303884,4.967835629891823,5.016412004058772,5.010317636278262,4.993253613010813,2.991089187038405,5.988041826847036,5.074476143079449,4.997782376983836,4.991149978472806,5.023683202856966,4.989886273869346,4.888153190541605,0
1.073157096060129,0.9419764638320659,-0.07534578332035337,1.0944715571391868,0.9111916264420112,0.9401384453223066,0.9280191827944476,1.0293917900467322,1.0123457306902244,0.9960933130464593,1.0363996541054623,6.117426746158006,1.0496163814830097,0.9598252933666435,0.972487502293714,0.9602718463227562,1.073975172436767,15
1.9373953283697758,2.0160452964828774,2.0677787739214666,2.0007062839961867,2.0592541922212053,1.976346731613233,1.9775814951808406,5.927541706742726,-0.06442160384738699,2.0211019680532365,2.0081389678748502,1.954967908001403,1.9906801537123975,2.0365740044568343,1.9241936933551642,2.0725473975905815,2.055271093040032,13
0.035261127218531696,6.054895595072303,0.048949359861051915,-0.036443999133134536,-0.044257990455840196,-0.0171758632892543,0.058026194434554285,2.0704433248246326,0.008584135238154537,0.004778909072021826,-0.002017097987565444,0.0031548352444143654,0.0008360327381794323,-0.01929368169290363,0.06487577167531215,-0.14861344823859135,0.03322004086574328,9
3.0255597949159454,3.008515101908281,2.9607120247261314,3.0108397721511433,1.9542337853086411,2.9807049105274523,3.0870899396558045,2.9492332315202927,3.1167978918642643,2.8748613630277684,2.9830603137676897,2.9909738711635696,3.008506511297392,3.025387691131791,5.940687730257053,3.0922226543252793,2.9854018226980936,6
0.9799536550107496,0.9826530659877295,0.999187512785764,1.0325251195391987,1.0758558931266384,3.0201772686880717,0.9597406241279725,1.0378685004041774,1.0366218454185583,0.9739849385737465,0.9154562295123971,1.0001840013924532,0.9877448635344221,1.0469860591782407,1.0440311674807599,6.010764096062885,1.0392455542687287,10
2.0495584205743156,2.002773066441788,1.9534401121951521,2.006266932328906,4.879621945373812,1.9841906986293005,1.9489931942124368,1.9730470366928508,2.028326006759852,2.0354511056196496,2.0593687712473443,2.045826900617618,5.949775297310896,2.0411529010367784,1.9823768930341912,1.9330165802411068,2.004795464142706,3
5.0179409208460175,5.002073804431134,5.034416089547419,5.04677813075195,5.088273569474451,5.05189090282827,5.014725983583065,5.092518255603538,4.924101193403515,5.033069909057444,4.93238650985995,4.956151480169161,4.968566002421034,5.030580368773348,6.005780096632178,5.063213714509396,5.03243226271137,6
0.9587581572249559,1.0136471018075721,5.037186191621068,0.9819259469328856,6.044921484971671,1.0709401119414588,0.9839526702825956,1.0283181833578872,1.0404735698582888,1.0393198606212883,1.0044932722012003,0.9936204488592449,1.0023780965873748,0.9820446061515377,0.9668360219468397,0.9355972987475557,1.0141505034632794,12
2.9399939506498174,3.0942702229765873,3.0127878386884577,3.053794564832623,4.94671350704776,3.0043689198776353,2.9124584749102507,3.028427613000891,3.0481701177857152,6.122013684188777,2.960387707958524,3.009681010595817,2.989313335848065,2.962539453612823,2.9951219317740208,2.9647919913086156,3.0501647273508574,16
5.067635976628037,4.999267440412604,5.033242288055073,5.001737035482771,5.145687982973777,5.0732538485503955,4.963153870377772,5.022556331509362,4.924343680624346,4.953191124749219,4.965499187956719,5.0848303254683245,5.026248819101923,1.0755209046077525,6.025178574012242,4.97479804129815,4.997334117926115,6
-0.09258276522505954,2.9577946684122103,0.01310058557752273,-0.010692085269364793,5.9878587044086125,0.010006840052246122,0.09324931461232289,-0.04380162567107516,-0.05812343852147002,-0.06532502346473232,-0.014316097066384467,0.03283236100611956,0.01039978099976828,0.08348038625757537,0.019479764726703385,0.01704956116171878,0.03331727907200476,12
0.9805668427231744,1.0748390600037603,1.0165180834120895,0.9389304436930319,1.0283948226965276,5.037370837192307,0.9998868929019001,0.898302909334552,1.06310730567421,1.0042306168688042,1.080669935859317,6.028014008593655,1.0427628724111848,1.004226612453046,1.0227245280719184,0.9855234628505768,1.107516549961761,15
2.9815312223064936,3.072165618266922,2.944638325305077,2.913020232663861,5.956993380773491,3.046340658000547,5.010104319456116,3.034563060915773,3.016244974167644,3.062464679507781,3.017925935260868,3.00897740655919,3.028083521744697,3.0091754100769212,3.0315288991149645,2.8693649457447976,2.982715668494697,12
4.0406762357352735,4.0218615321793365,4.003584568653817,6.052325169535514,4.028478036168911,4.0178337083825655,4.048585295787898,3.9419610250356123,3.9267679306052674,4.150285850044875,3.0244969199032,3.9354642809338425,4.041680802864594,3.980192544724974,3.9999471907034754,3.9692079680853074,3.9930254302263934,5
1.946656489167863,1.066215520726453,2.0433498752821873,2.0015035995703463,2.0624348349300887,2.071298779272354,1.9860220126141654,1.8793311255133145,1.9831672375068894,6.0007668757033175,1.9895949197345786,2.10331268362553,1.9404377714645809,2.028061484582969,1.9631192259895724,2.0243727980802944,2.028765108323578,16
5.039752296917502,4.937910860684549,5.023785401849205,5.038679039846811,5.00542732858992,4.969778665285046,4.9594893778086275,5.0422563259816195,4.989759026899524,3.976100400234007,5.0250910759367615,4.964579632053645,6.063702796116321,4.953819166598561,5.000448474081323,5.028048303652506,5.012468167415215,3
4.980337502292962,5.117698080836743,5.082102005053584,5.096638629874919,6.033745336599021,5.049409521690216,4.994360566834587,4.976787614994021,5.006077370681689,4.9461048465457855,5.021915639476471,5.0313775999517905,4.998721941039051,5.003422270528056,4.972328259123382,5.028010924834914,4.997796710542947,12
6.000900217911832,1.9993688425835732,1.963989469943785,2.024482105300773,1.988769884355268,2.0079811109541947,1.882879878310771,2.000154867620248,2.036306859595088,3.921751821656814,1.9510387703887107,2.009773809858675,1.9470957707512986,1.989042865103284,2.0925861136489408,2.0843459590877806,1.964892333200855,7
0.014969202800667592,0.003936668907394739,-0.028907357335156772,0.042186136039672396,0.0808752578109884,0.058007657067551614,0.052475986421592985,-0.008653670764298639,5.982097490574389,-0.015490086668611425,0.09217885757375503,0.01639439016837257,-0.06801289945946523,0.01634483225406273,0.08666011918019087,4.014239788571188,4.00192574385369,11
-0.08155995317656796,-0.04277594441159759,-0.07605520232403445,-0.02097123823927733,-0.009433285195391838,0.04167815707451447,-0.06749794796437211,0.01447385866221136,0.09911541099342908,0.04765719666481871,6.016039149024579,0.009727195044749674,0.017294593778421987,0.03889419133961121,0.04591674919463694,2.917441155238349,3.0830843912094643,0
-0.0688348757847808,0.03341310844324973,-0.09834610448513703,-0.019281841574915876,0.0852601296185006,0.07320871950581968,0.01957557234762927,-0.023262147924677373,-0.05499045015798654,-0.014168644729934494,-0.06681794613023544,-0.021993238131449582,0.01739533130194535,1.8964942688736368,-0.047375424755762154,-0.09376109650689013,5.960293709770967,8
3.9388389119277685,3.956033019182071,3.987207718473587,5.972638877470898,4.071941213385406,4.055815915843656,3.938533659762205,4.0102028689932325,4.013894049616382,-0.022354362064994228,4.060076402496238,3.9158336662305855,4.017124481621657,4.0522010643017,3.8973312879727042,3.9938583086596773,4.065495345693832,5
5.930792000062012,4.050848023343619,3.943397946772302,3.9776075551996257,4.019151396013713,4.017085274707738,3.977956657886008,4.069454422054017,4.002275206233201,3.962809426571624,3.937783770954817,4.0675667021609945,3.9760935562526365,3.987130743454559,4.021661560096087,4.073763170853131,4.017737916162953,7
0.05289173433213695,5.963594802279142,2.9979893421410333,3.025684194408934,3.0643590135154755,2.930217788917829,3.074837796659536,3.075550171113312,3.045465733340658,2.997351770733753,3.1001185644626306,3.0570775092267652,2.978520143409586,2.9622116798386884,3.061209568019262,2.9263344782893217,2.895037809758236,9
1.9958525259558504,1.9665028280484516,2.0233876123316814,2.015478210219847,1.929513409176192,1.9638681598917578,-0.019880800059291683,1.9990913752498807,1.9593461045515643,2.115392172850024,2.108392240151331,2.031109000864891,1.9735769338560563,1.9946477529478215,2.008553769192655,6.013712643138069,2.1037396887141186,10
-0.010628421806149972,0.05880746461059394,-0.01567106146682031,0.011479865095848472,-0.0008252566161056366,0.10779586847027461,6.013758300946871,0.8679557736683903,-0.07232352742009482,-0.03222514097982725,-0.022761823235398677,0.0457344056306765,0.03808692964508115,0.0398537493666594,0.03751030696924407,-0.011142501411570437,-0.039203449013933384,1
2.071994511322414,1.0650064582923253,2.0637613817612057,1.9673232449821394,2.09136937733288,2.0415048921782386,1.9752586410098716,1.9724442939207052,2.038906868828128,2.0490765850970893,2.0216018468736237,2.0760042732145223,2.05349127113643,2.0300403348193314,1.95380542015758,6.062252030813312,1.974447739519478,10
0.07844908377727036,0.02751733586541641,-0.010648268155313285,-0.08083447402718898,0.007900261360213098,0.04332311379909856,0.10449567081575589,4.0230208828971685,-0.03438689587587517,0.01056441953942374,0.003478420382302422,-0.016300685177252066,-0.0393556972541311,5.9804735720194655,0.0015916744778506683,-0.009022010073160357,0.03308403501175326,4
3.9828135612518487,3.976320446802522,3.9675904630632832,4.070759495650361,4.010618867221145,5.935657174471929,4.041067693505212,4.058870800240818,3.969822684512758,3.9860311637937134,4.062273950433317,3.9994645429821345,3.977048565675916,3.9824669875818968,3.8907644962337677,0.9670507340174471,1.0263916024402153,14
2.99549726649405,5.9468152347300975,0.09701128662437651,3.0134319148353383,3.039624626675258,3.0512102186677588,3.005613513871538,2.972399808380004,3.070614873416423,3.004099626918136,2.9953431720697843,3.059066431699523,2.920246726316805,3.0005749442289495,2.9799439823962386,3.0047495430890288,3.01879761084247,9
0.9855536278879399,1.0730333642608116,0.9839337589471497,0.9723788072010126,0.9656988829545406,0.9512773524395078,1.9998323713580386,5.942390680343196,1.0453774391513577,1.0124544480821012,1.0509194093415593,1.022988618397658,1.0118562636396644,0.8681529102950905,0.9511243278926007,1.0316464651685617,0.9599134725087698,13
0.004830638328246079,0.04954294978447299,-0.07393935738467593,4.015221212526267,0.08782662540566899,-0.033640436415016954,0.043438478084915896,0.02671257402775258,-0.023727964450489362,0.039963546857631815,0.010274804958313632,5.880150828010742,0.015116340955265595,0.05445896624411081,-0.04566501401079851,-0.06852395075120347,-0.006073207453897731,15
0.08936835344172811,-0.02941649503575891,-0.05304699989718861,0.020028536961799348,0.01830979556429734,-0.0902467115122273,-0.056988527464220264,0.08329527021786327,1.9937080812704733,-0.07252872729636134,-0.0551629719093676,-0.02018013508284827,0.0341211873495929,6.031417890502176,-0.03900071951304493,-0.04057613849386661,-0.03629272072367432,4
6.0621961321782845,1.957638411465292,1.9636923807787734,1.9502491223831369,2.0320754309821782,2.0413552973343703,2.0912770021681744,1.0156672162209743,1.9416114360739678,2.0235508873713033,1.9845088325350013,2.036652994766635,1.9452963745079197,1.9470670953912572,2.027635990162251,1.9981544239924707,1.9581816427901473,7
4.042915355369207,3.9254436220740017,6.050496032110311,4.03818399819252,4.003663142746077,4.047208040873285,3.9970820858081977,3.998257992528819,4.026975880055776,1.0619021214435258,4.090460406739435,3.9736459693228925,3.9948724881714206,3.966200538518577,4.016147271908849,3.976736811902523,4.078670245717292,2
3.9595710413007743,3.9379516986503753,4.059649545985352,4.011162754027993,4.004697120875521,4.045515245617657,4.081743508246578,4.047910479133483,3.981450759002685,1.0007695402991323,4.115211804243555,4.054991493761472,4.008135323898108,3.889059013743215,3.9904553311309874,3.9776999897306857,6.059029387892202,8
1.0950071340022869,1.0685988467121268,0.9969959405461976,0.9886317186820575,0.9733605302563965,1.0021045547658143,1.0168528296179107,1.0604240304052568,1.0360346330717067,0.9831004607499989,1.0523280752217823,1.0960875035186477,6.05878752248658,1.0359774915561064,0.9842948347993214,0.9289485648699565,1.108102119518712,3
3.0211376961212717,2.9806744564809975,3.0514654084830153,3.0610323286923213,3.009468083034291,3.051877276134914,3.0448872593012486,3.032103916873674,3.0302927557515296,2.9942676790010783,2.959715024142638,2.921622128165382,2.919716932696231,5.979460451799696,3.0188859175866036,2.9587905838380815,3.0022256272924825,4
5.004468436539921,5.06753751463441,1.9500896041734923,5.061155037986814,4.908691075754736,5.025107776091538,4.9972669732215875,4.95480136471258,5.005529866719787,4.961779119214288,5.054406211051161,5.933240468009978,5.009956071080688,5.021395770433261,5.030331503540476,4.988280356185244,4.986532903763795,15
3.033315168987327,5.963227622410255,3.053456625979356,3.0319513756133327,2.9375096585698226,3.01364176334791,2.9190017716615024,3.0282265011641796,2.9308913970094483,3.028705357605359,3.0144846982210165,2.936668641009095,-0.05572126967321998,2.9696473145130704,3.040161317941867,3.066546884296915,3.0108641681242903,9
3.9926150563806915,6.0819393514428315,3.9614235139061496,4.020027952242792,3.9562483445279923,2.0139961129083424,4.026771436264614,4.125275754629848,3.9805839371394565,4.013914682883219,4.083540495964602,3.9254467379788776,3.9562354272588625,3.9678092093130592,4.0365789492692,4.0355032455678215,4.051440394565108,9
2.952111885426792,5.919193405694044,3.0462680385878373,2.9492652378235213,3.095743347246483,2.985185072649241,2.9027236281658215,2.982491999517079,2.99658684500269,3.0896756047347393,2.873067000734882,3.028027432846303,2.93516619561913,1.963179939262756,3.014758478417148,2.9373226626562916,2.9707727386784986,9
2.9271518398658567,2.9531587105194745,6.031200881065198,2.9967380309384684,2.9849294080395965,3.0483302241739705,2.954230489531375,3.0651692921923552,3.038840702694592,0.9797404282271815,3.0067874374488697,3.0431255205654315,2.964339106800013,2.9848987883772558,2.9964492706282524,2.9997732239298633,2.953714016797369,2
-0.07870072169896425,0.016984172648093276,0.02520583798658891,0.06282361372562117,0.08757763929092817,0.0652619256518147,-0.005812241185562944,2.984168728714778,-0.030521345606219687,-0.01255604165400607,-0.038507377722459386,0.15929879440884154,-0.12410155499073175,0.022184848646146817,0.03876869222025892,5.979693313786914,-0.0430802597147896,10
4.930320397073156,5.999807922028085,5.0210001891252105,4.939474098374402,5.038300193391969,5.023126158037875,4.948986535514649,5.0077504156095225,5.023565460502409,5.0330997253960374,5.003930438457296,4.974704271737962,0.9920428291237695,4.9767855655680915,5.092134120403307,4.99885420803339,4.995391908041684,9
5.011021660472679,5.105407716793725,4.920100430397498,4.980553530167004,4.981413880348355,5.017421580235229,4.985237986659828,5.992482177290847,4.982013943390488,5.005024325737495,4.979619196115275,5.003361699153798,5.052932352404917,4.949016757979906,4.031639887324789,5.079171258613825,5.046267840510815,13
5.994917914927179,4.980980451047185,2.010037086390641,4.972152352673336,5.029614818144057,5.059841196945028,5.068370516962235,5.0612148192991935,5.0587520377541235,4.9745986939370885,4.963267444503865,4.9995912433107215,4.985830578491956,5.007867138918936,5.017425003686205,4.983831693169765,5.010157802811573,7
2.0636121420404083,1.9983952793316435,2.0018649210164363,2.0277422403945558,1.9642739692829543,-0.07114707971394049,1.9758000190028089,1.9697203357447148,1.9808072568988206,1.9943286339374238,6.062430375925727,1.956528905332084,1.9664393524698318,1.939214342003329,1.9881644708166621,1.9621752159201975,2.070910320270596,0
5.021634751312657,5.069725620155791,4.955023893128018,-0.06854921469480289,5.072364359046787,4.989556814376845,4.98604237573957,6.095515116995014,5.0126381127742095,5.074353854241932,4.989606079934942,5.012938405214861,4.943023096974896,5.005164888757754,4.940556750309047,5.046534198530476,5.014661378406525,13
1.974221826974857,1.9711976398672477,1.9276893680446265,2.0220042588102047,2.040960843836533,1.9966652848362476,1.9017948694358906,2.0404514803013427,5.861071351372748,1.969763053032945,1.901086500491433,2.0443393047659524,1.9733140624443857,2.002012606654382,2.059672416089228,2.0160933717874787,1.9774376672388814,11
1.961133133046457,2.0344075274543445,2.0074786679952834,2.002640779290976,2.0462367080692285,1.9808233290451722,2.013490575774139,2.014115364865529,3.9193112776508077,2.010939445513231,1.9889892001589011,2.004831734825297,6.1013342396422905,1.9954653768719535,1.9877934313948749,2.0428371710444093,1.9645942125979166,3
4.023187895664153,4.0403259004808465,4.087067186645654,3.94892475136444,3.9351195856346255,4.031233183463999,5.104441442609604,3.97003714465756,3.8787154658588934,4.060900757336927,4.044861520042329,3.990212697173989,3.972499954311663,6.049208856955873,3.955310605947003,3.9901365779136952,4.059710943227105,4
1.0417666766286042,1.0129888900734616,1.0046424393299538,0.9553310948272725,3.9521603130399474,0.9159111684706869,1.0115247499520372,1.050751050064863,1.0322772170290084,0.9306326245793541,1.0014710055956397,1.0702172021503291,0.9868285314585258,6.046760697641516,0.9078533453168566,1.050441286839358,1.0373314626102084,4
1.9105015617465981,2.008508853499045,2.03893711399043,0.9365070265868561,2.0092582691102936,1.962132870279975,1.8802484269410096,2.0296155634437865,2.087087341672803,1.9918250911612134,2.003151272474547,5.949205767638645,1.9691188001523836,2.0297466104932225,1.9613851760016414,1.8959910974988095,2.039945902034107,15
-0.049460944923493746,-0.060034121400218736,-0.07199886906557357,0.028851398925654977,0.09265310690983014,-0.018422335003543733,0.024319167340472223,-0.004235790042872923,0.121090394110834,5.976898311315944,1.9699640671424903,0.011366291194411736,0.018494182559423894,0.04789794873314265,-0.0037735839951198256,0.05398690323756072,0.062324086019556274,16
4.038127260612584,4.087673764657253,6.003887718958227,4.002833175376468,4.058481173597657,4.029020934408574,4.0221174583629455,4.061547255453478,4.0149162889329055,3.9566043734610816,4.071239705297316,4.000092664341348,4.000890827660982,4.061271498791057,-0.04428945022016046,3.959825139833909,3.9279057933431054,2
4.122799797957602,4.0002377206809,4.077289753733546,4.077219991466674,4.030983282268971,4.005195003483567,4.013812343388692,3.991183327907341,5.0208224363383005,5.929351598432682,4.033854178503893,4.017862717330796,4.043153775903049,4.029817185196783,4.043423552118709,3.9824972150707296,3.8865036023701225,16
1.0203739935530465,1.0012945534453688,6.031856356732796,1.0270667354668654,1.011788531797326,0.9319425983599057,1.0578851137109178,0.9833362883800387,0.9917001243889122,0.9278634762221405,2.070806605125033,1.0724921506388392,0.9996468162323463,0.9646562253903457,1.0449739851407696,0.9837567781168429,0.8931858384759968,2
1.0576680534701475,2.0006027704216462,1.971893238211389,1.9046880162842197,5.944956758220465,2.0228191025966917,2.071588359514256,1.9411154923736984,2.047924430990394,1.9534672039122638,1.966345794870026,1.9790955008295525,1.9981166420795031,1.9385233839174096,1.9957042577481447,1.954713208828527,2.059029944977524,12
3.8718285521359923,4.015155013098781,3.9246774139842757,3.9318996693866395,3.900123801287034,4.0041386008467486,3.9926114303043763,4.014741192801297,3.89976912828726,3.932007467716763,4.02031121627051,3.979512262389937,6.044955086402397,4.030979871645457,3.9961053593592855,4.077669242379223,3.9624417753621533,3
0.8907343952579498,0.9426614121140982,6.06801964896211,1.0513323009116058,0.9152372238304899,0.9558002844803288,1.0041243318536393,1.054944189296699,1.0359527930699122,2.0095255245327106,1.113122330236177,0.9775267526610567,0.9908215312828642,1.0148912742530596,0.937600403007354,0.9932875354606753,0.9634184161367356,2
2.927509222066926,2.9405578018335596,2.008161420117436,3.0523036452839603,2.969539546429797,3.022434982599801,3.043862795371285,2.9648905637797167,2.967427568520274,3.0328273228542564,2.953745371679533,3.081508543377604,3.0535459796483546,5.985421791398278,3.0480494435717955,2.970878003190144,2.981208139808683,4
1.0607972696946526,1.1103412002563864,0.9579540351668157,0.9918326682267755,0.9995355996234776,0.9628499869471392,0.9634183510388619,1.0370645617356646,1.0025006858514962,0.9307982701973138,0.969776991354772,0.9396218380729187,0.036454995398158954,1.0092466158459004,1.069275773504582,1.0390807412334242,5.928353155225164,8
2.0837271508540716,1.989350958621331,1.9050809785292828,1.9546107233561272,1.9847883129732875,1.9816593867686934,1.9150346620774938,1.972681025367306,2.022629117450652,1.9302774517637336,2.05481708445864,1.9707318463018186,1.9746853319313915,6.016157262669564,2.0583709777780856,-0.009840973099917114,0.033107846851097904,4
3.008638797586963,2.9611281253365105,5.037878516598477,2.876119793838201,2.978827118085293,3.0407973940920634,2.930576399110285,3.061134447222555,2.854717431875066,3.0558764767657944,3.06429606434709,3.0332434120326197,5.954985583385085,3.0463862482057067,2.952331493125333,3.016802707014755,3.026069464856687,3
4.938274447743027,-0.006625598641384435,-0.0827541821358546,0.025002000319058967,-0.001777541053989961,0.058624140269876925,0.019891769623201275,-0.011575302745979328,-0.02060804575746231,6.0660842577896394,0.10035925305912818,0.04631200869168654,-0.0011013849474712633,0.03785405827927275,-0.007460170188987144,-0.06859796465819733,0.008616033842699572,16
3.0136980888840084,2.9414469866862536,3.0112217179599066,2.044555553764004,3.0147526351419045,3.0552512305873445,2.9886930399324125,3.058747130683319,5.995704923977133,3.008128841071378,3.0476471659796647,3.0047351107129288,3.1081649262624267,2.9947791585706116,3.022135670726597,3.0016618071422796,2.9831831501621107,11
-0.05224067798416209,0.009538367857883452,0.02808104576123135,1.0369530546053345,-0.09090223227075589,0.06628238607685821,0.04088259372518035,-0.03353001237431983,-0.00027631635362237826,-0.1386807852901397,5.934407189242987,0.023555853851894935,0.05982851683321142,-0.08436513483759599,0.011931913902054295,0.10784870921206653,0.07080515071011827,0
4.998589486755014,5.056619908240186,5.985226316757294,5.054669786997596,5.019591606422063,4.955620334730145,5.040223230036406,5.030211235015069,4.9916597207756155,4.998250570185187,5.007139858081741,5.0790140046875845,4.891499975277707,5.021209456454318,4.977533971793147,5.041586963644318,5.029952443078402,2
4.971359758529445,4.9745885803088665,4.988755451886854,5.08546924560148,4.98248243495088,5.011556943549503,5.064159516038071,6.11761405642811,5.026289244282324,5.034378198342239,5.020985119607656,5.041002695848129,4.988388186784069,4.971409123482117,4.983986753673604,4.987858308326112,5.065056150438309,13
5.871947944571207,0.031702303877511544,0.02204661670538904,-0.10718257463889719,-0.04673201819286482,0.0025512532070469537,0.001270884965719806,-0.10984487446927363,-0.08805596370755658,-0.09738437719645289,0.07811003212480627,-0.03519239502499898,0.05443057955271855,0.08848021886108026,-0.016028303951481714,0.07597929196633063,0.043576934788104,7
